team1_Hero_1_Name,team1_Hero_2_Name,team1_Hero_3_Name,team1_Hero_4_Name,team1_Hero_5_Name,team1_Hero_1_Role,team1_Hero_2_Role,team1_Hero_3_Role,team1_Hero_4_Role,team1_Hero_5_Role,team1_Hero_1_Win_Rate,team1_Hero_2_Win_Rate,team1_Hero_3_Win_Rate,team1_Hero_4_Win_Rate,team1_Hero_5_Win_Rate,team1_Hero_1_Popularity,team1_Hero_2_Popularity,team1_Hero_3_Popularity,team1_Hero_4_Popularity,team1_Hero_5_Popularity,team1_Hero_1_Ban_Rate,team1_Hero_2_Ban_Rate,team1_Hero_3_Ban_Rate,team1_Hero_4_Ban_Rate,team1_Hero_5_Ban_Rate,team1_Hero_1_Scaling_Rating,team1_Hero_2_Scaling_Rating,team1_Hero_3_Scaling_Rating,team1_Hero_4_Scaling_Rating,team1_Hero_5_Scaling_Rating,team1_Hero_1_Cooldown_Rating,team1_Hero_2_Cooldown_Rating,team1_Hero_3_Cooldown_Rating,team1_Hero_4_Cooldown_Rating,team1_Hero_5_Cooldown_Rating,team1_Hero_1_Item_Dependency_Rating,team1_Hero_2_Item_Dependency_Rating,team1_Hero_3_Item_Dependency_Rating,team1_Hero_4_Item_Dependency_Rating,team1_Hero_5_Item_Dependency_Rating,team1_Hero_1_Mobility_Rating,team1_Hero_2_Mobility_Rating,team1_Hero_3_Mobility_Rating,team1_Hero_4_Mobility_Rating,team1_Hero_5_Mobility_Rating,team1_Hero_1_Crowd_Control_Rating,team1_Hero_2_Crowd_Control_Rating,team1_Hero_3_Crowd_Control_Rating,team1_Hero_4_Crowd_Control_Rating,team1_Hero_5_Crowd_Control_Rating,team1_Hero_1_Base_Stats_Growth_Rating,team1_Hero_2_Base_Stats_Growth_Rating,team1_Hero_3_Base_Stats_Growth_Rating,team1_Hero_4_Base_Stats_Growth_Rating,team1_Hero_5_Base_Stats_Growth_Rating,team1_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_1_Ultimate_Impact_Rating_Early_Game,team1_Hero_2_Ultimate_Impact_Rating_Early_Game,team1_Hero_3_Ultimate_Impact_Rating_Early_Game,team1_Hero_4_Ultimate_Impact_Rating_Early_Game,team1_Hero_5_Ultimate_Impact_Rating_Early_Game,team1_Hero_1_Ultimate_Impact_Rating_Late_Game,team1_Hero_2_Ultimate_Impact_Rating_Late_Game,team1_Hero_3_Ultimate_Impact_Rating_Late_Game,team1_Hero_4_Ultimate_Impact_Rating_Late_Game,team1_Hero_5_Ultimate_Impact_Rating_Late_Game,team1_Hero_1_Ultimate_Impact_Rating_Mid_Game,team1_Hero_2_Ultimate_Impact_Rating_Mid_Game,team1_Hero_3_Ultimate_Impact_Rating_Mid_Game,team1_Hero_4_Ultimate_Impact_Rating_Mid_Game,team1_Hero_5_Ultimate_Impact_Rating_Mid_Game,team1_Hero_1_Ultimate_Impact_Rating_Support,team1_Hero_2_Ultimate_Impact_Rating_Support,team1_Hero_3_Ultimate_Impact_Rating_Support,team1_Hero_4_Ultimate_Impact_Rating_Support,team1_Hero_5_Ultimate_Impact_Rating_Support,team1_Hero_1_Strength_Rating,team1_Hero_2_Strength_Rating,team1_Hero_3_Strength_Rating,team1_Hero_4_Strength_Rating,team1_Hero_5_Strength_Rating,team2_Hero_1_Name,team2_Hero_2_Name,team2_Hero_3_Name,team2_Hero_4_Name,team2_Hero_5_Name,team2_Hero_1_Role,team2_Hero_2_Role,team2_Hero_3_Role,team2_Hero_4_Role,team2_Hero_5_Role,team2_Hero_1_Win_Rate,team2_Hero_2_Win_Rate,team2_Hero_3_Win_Rate,team2_Hero_4_Win_Rate,team2_Hero_5_Win_Rate,team2_Hero_1_Popularity,team2_Hero_2_Popularity,team2_Hero_3_Popularity,team2_Hero_4_Popularity,team2_Hero_5_Popularity,team2_Hero_1_Ban_Rate,team2_Hero_2_Ban_Rate,team2_Hero_3_Ban_Rate,team2_Hero_4_Ban_Rate,team2_Hero_5_Ban_Rate,team2_Hero_1_Scaling_Rating,team2_Hero_2_Scaling_Rating,team2_Hero_3_Scaling_Rating,team2_Hero_4_Scaling_Rating,team2_Hero_5_Scaling_Rating,team2_Hero_1_Cooldown_Rating,team2_Hero_2_Cooldown_Rating,team2_Hero_3_Cooldown_Rating,team2_Hero_4_Cooldown_Rating,team2_Hero_5_Cooldown_Rating,team2_Hero_1_Item_Dependency_Rating,team2_Hero_2_Item_Dependency_Rating,team2_Hero_3_Item_Dependency_Rating,team2_Hero_4_Item_Dependency_Rating,team2_Hero_5_Item_Dependency_Rating,team2_Hero_1_Mobility_Rating,team2_Hero_2_Mobility_Rating,team2_Hero_3_Mobility_Rating,team2_Hero_4_Mobility_Rating,team2_Hero_5_Mobility_Rating,team2_Hero_1_Crowd_Control_Rating,team2_Hero_2_Crowd_Control_Rating,team2_Hero_3_Crowd_Control_Rating,team2_Hero_4_Crowd_Control_Rating,team2_Hero_5_Crowd_Control_Rating,team2_Hero_1_Base_Stats_Growth_Rating,team2_Hero_2_Base_Stats_Growth_Rating,team2_Hero_3_Base_Stats_Growth_Rating,team2_Hero_4_Base_Stats_Growth_Rating,team2_Hero_5_Base_Stats_Growth_Rating,team2_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_1_Ultimate_Impact_Rating_Early_Game,team2_Hero_2_Ultimate_Impact_Rating_Early_Game,team2_Hero_3_Ultimate_Impact_Rating_Early_Game,team2_Hero_4_Ultimate_Impact_Rating_Early_Game,team2_Hero_5_Ultimate_Impact_Rating_Early_Game,team2_Hero_1_Ultimate_Impact_Rating_Late_Game,team2_Hero_2_Ultimate_Impact_Rating_Late_Game,team2_Hero_3_Ultimate_Impact_Rating_Late_Game,team2_Hero_4_Ultimate_Impact_Rating_Late_Game,team2_Hero_5_Ultimate_Impact_Rating_Late_Game,team2_Hero_1_Ultimate_Impact_Rating_Mid_Game,team2_Hero_2_Ultimate_Impact_Rating_Mid_Game,team2_Hero_3_Ultimate_Impact_Rating_Mid_Game,team2_Hero_4_Ultimate_Impact_Rating_Mid_Game,team2_Hero_5_Ultimate_Impact_Rating_Mid_Game,team2_Hero_1_Ultimate_Impact_Rating_Support,team2_Hero_2_Ultimate_Impact_Rating_Support,team2_Hero_3_Ultimate_Impact_Rating_Support,team2_Hero_4_Ultimate_Impact_Rating_Support,team2_Hero_5_Ultimate_Impact_Rating_Support,team2_Hero_1_Strength_Rating,team2_Hero_2_Strength_Rating,team2_Hero_3_Strength_Rating,team2_Hero_4_Strength_Rating,team2_Hero_5_Strength_Rating,Persentase_Kemenangan_Tim_1,Persentase_Kemenangan_Tim_2,result
Minsitthar,Grock,Chang'e,Karrie,Joy,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.59,46.57,4.93,45.01,44.86,0.54,0.16,0.12,0.09,0.09,2.23,0.01,1.14,1.07,2.02,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8,48.57,35.79,37.51,27.56,Arlott,Uranus,Lylia,Beatrix,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.84,51.74,50.26,45.54,51.32,0.51,0.45,0.87,0.04,0.63,0.19,0.54,1.02,0.15,41.11,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.47,43.08,56.88,27.08,48.81,46.63754771180104,53.36245228819896,Kalah
Paquito,Grock,Chang'e,Miya,Lancelot,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.26,46.57,4.93,49.49,44.33,0.75,0.16,0.12,2.26,1.02,1.22,0.01,1.14,0.21,1.91,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,48.57,35.79,60.47,36.69,Masha,Khufra,Xavier,Popol and Kupa,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.37,49.15,50.17,52.98,46.72,0.04,0.49,0.52,0.46,0.54,38.63,1.16,0.17,0.88,1.11,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.27,42.76,53.27,43.58,32.53,50.11260512888671,49.88739487111328,Menang
Roger,Belerick,Kadita,Brody,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.62,54.25,48.71,49.72,45.53,1.87,0.81,0.35,0.61,0.63,18.07,4.64,0.32,0.47,12.12,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.99,47.84,51.14,44.06,36.17,Argus,Chip,Alice,Kimmy,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,5.57,48.31,4.75,47.68,49.97,0.49,0.15,0.12,0.12,0.24,1.17,14.85,0.42,0.09,3.49,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.69,50.48,35.67,48.51,40.74,55.9555929691266,44.0444070308734,Menang
Arlott,Gloo,Luo Yi,Layla,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.84,52.34,50.91,49.48,50.24,0.51,0.01,0.75,2.64,1.14,0.19,0.36,2.55,4.28,10.99,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.47,38.84,58.03,64.67,50.57,Terizla,Franco,Cyclops,Lesley,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.28,46.81,49.68,46.24,44.83,0.09,2.25,0.64,1.42,0.62,1.27,10.32,0.29,1.02,11.53,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.01,50.58,54.33,61.17,33.8,54.86223650576918,45.13776349423082,Menang
Hilda,Johnson,Alice,Popol and Kupa,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.48,49.98,4.75,52.98,49.63,0.53,0.1,0.12,0.46,0.44,0.14,5.11,0.42,0.88,0.08,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.46,49.5,35.67,43.58,42.3,Masha,Lolita,Harith,Claude,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.37,58.09,5.55,48.15,46.59,0.04,0.25,1.02,1.37,0.67,38.63,0.81,36.94,1.29,0.78,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.27,53.01,40.56,41.27,33.76,50.49285362247412,49.50714637752587,Menang
Hilda,Faramis,Nana,Natan,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.48,50.19,49.14,52.46,49.97,0.53,0.22,2.51,0.95,0.24,0.14,1.41,54.96,4.03,3.49,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.46,52.4,78.34,50.64,40.74,Phoveus,Floryn,Valir,Wanwan,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.27,55.88,49.17,42.49,45.53,0.06,0.57,1.08,0.17,0.63,0.18,4.66,7.23,0.42,12.12,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,45.93,59.27,27.49,36.17,59.74789234760052,40.25210765239948,Menang
Freya,Estes,Valentina,Karrie,Nolan,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.14,51.01,43.27,45.01,45.53,0.46,0.77,0.31,0.09,0.63,1.53,49.76,0.52,1.07,12.12,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.1,50.98,49.13,37.51,36.17,Martis,Baxia,Cyclops,Popol and Kupa,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,48.25,49.12,49.68,52.98,52.11,1.34,0.15,0.64,0.46,0.44,14.48,0.28,0.29,0.88,0.63,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.32,39.26,54.33,43.58,43.1,47.21322882053903,52.78677117946097,Kalah
Khaleed,Khufra,Zhask,Moskov,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.84,49.15,53.15,54.22,49.97,0.36,0.49,0.65,2.83,0.24,0.23,1.16,1.77,18.42,3.49,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.77,42.76,55.62,69.41,40.74,X.Borg,Angela,Eudora,Irithel,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.64,51.58,48.71,49.44,49.63,1.07,0.19,0.09,0.39,0.44,0.69,31.53,1.45,0.13,0.08,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.96,45.53,48.66,41.74,42.3,52.057466343180636,47.942533656819364,Menang
Bane,Khufra,Chang'e,Beatrix,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.05,49.15,4.93,45.54,49.97,0.36,0.49,0.12,0.04,0.24,0.22,1.16,1.14,0.15,3.49,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.64,42.76,35.79,27.08,40.74,Fredrinn,Diggie,Pharsa,Miya,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.24,5.13,48.43,49.49,51.52,0.1,0.03,0.55,2.26,0.78,25.54,38.05,0.03,0.21,2.31,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.93,28.64,53.03,60.47,46.49,41.57341625621354,58.426583743786466,Kalah
Ruby,Johnson,Lylia,Wanwan,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.95,49.98,50.26,42.49,46.72,0.68,0.1,0.87,0.17,0.54,3.22,5.11,1.02,0.42,1.11,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.41,49.5,56.88,27.49,32.53,Julian,Gatotkaca,Harith,Granger,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.15,54.28,5.55,49.22,51.86,0.38,1.65,1.02,0.67,0.96,0.49,2.93,36.94,0.04,24.21,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.59,66.08,40.56,44.47,60.58,42.8758924460753,57.12410755392471,Kalah
Lapu-Lapu,Johnson,Zhask,Melissa,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.73,49.98,53.15,52.46,51.32,0.31,0.1,0.65,1.02,0.63,0.08,5.11,1.77,3.38,41.11,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.13,49.5,55.62,49.28,48.81,Argus,Mathilda,Xavier,Granger,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,5.57,48.94,50.17,49.22,50.24,0.49,0.04,0.52,0.67,1.14,1.17,29.58,0.17,0.04,10.99,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.69,43.04,53.27,44.47,50.57,49.695248803387045,50.304751196612955,Kalah
Paquito,Baxia,Cecilion,Wanwan,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.26,49.12,48.18,42.49,51.52,0.75,0.15,0.75,0.17,0.78,1.22,0.28,0.28,0.42,2.31,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,39.26,54.98,27.49,46.49,Bane,Angela,Vexana,Natan,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.05,51.58,5.17,52.46,48.15,0.36,0.19,2.85,0.95,0.82,0.22,31.53,39.78,4.03,1.01,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.64,45.53,69.03,50.64,45.75,41.25658342274866,58.74341657725134,Kalah
Terizla,Barats,Aurora,Kimmy,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.28,54.96,4.93,47.68,51.32,0.09,0.78,0.62,0.12,0.63,1.27,30.58,8.49,0.09,41.11,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.01,62.35,41.53,48.51,48.81,Minsitthar,Grock,Lylia,Yi Sun-shin,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.59,46.57,50.26,51.78,44.83,0.54,0.16,0.87,0.01,0.62,2.23,0.01,1.02,0.06,11.53,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8,48.57,56.88,38.64,33.8,53.36853730931179,46.63146269068821,Menang
Chou,Tigreal,Lunox,Wanwan,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,43.55,49.45,49.63,42.49,49.63,0.91,1.85,0.31,0.17,0.44,1.42,62.63,0.38,0.42,0.08,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.31,62.6,41.03,27.49,42.3,Jawhead,Minotaur,Valentina,Karrie,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,0.47,52.37,43.27,45.01,47.08,0.04,1.03,0.31,0.09,0.82,0.43,25.15,0.52,1.07,2.28,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.58,63.53,49.13,37.51,45.55,48.03398581940198,51.966014180598016,Kalah
Lapu-Lapu,Edith,Zhask,Melissa,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.73,54.53,53.15,52.46,46.59,0.31,0.48,0.65,1.02,0.67,0.08,0.34,1.77,3.38,0.78,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.13,54.19,55.62,49.28,33.76,Sun,Lolita,Eudora,Granger,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.31,58.09,48.71,49.22,51.52,1.16,0.25,0.09,0.67,0.78,6.68,0.81,1.45,0.04,2.31,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.66,53.01,48.66,44.47,46.49,48.26875155325394,51.73124844674606,Kalah
Yu Zhong,Diggie,Xavier,Ixia,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.48,5.13,50.17,50.68,52.11,1.12,0.03,0.52,0.56,0.44,1.07,38.05,0.17,1.32,0.63,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,59.15,28.64,53.27,43.94,43.1,Zilong,Johnson,Alice,Yi Sun-shin,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.57,49.98,4.75,51.78,48.15,1.32,0.1,0.12,0.01,0.82,0.78,5.11,0.42,0.06,1.01,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.55,49.5,35.67,38.64,45.75,49.63444708757992,50.36555291242008,Kalah
